trade_id,edge_id,symbol,timeframe,strategy,params,entry_time,entry_action,entry_price,entry_reason,stop_reference,stop_reason,target_atr,target_rr,target_reason,exit_time,exit_price,exit_reason,pnl,result,payoff_context,mode,real_orders
"USDCAD_H1_EMA_CROSS_21,55_3146_3177","USDCAD_H1_EMA_CROSS_21,55",USDCAD,H1,EMA_CROSS,"21,55",2026-03-04 16:00:00,SELL,1.36714,"EMA_CROSS 21,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",1.36999,stop técnico baseado em swing high anterior + volatilidade ATR14=0.001956,1.363227,1.36144,target calculado por confluência: 2x ATR (1.363227) + RR 2:1 baseado no swing/stop (1.36144),2026-03-05 23:00:00,1.36694,saída por sinal oposto: novo cruzamento BUY em 2026-03-05 22:00:00,0.0002,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"USDCAD_H1_EMA_CROSS_21,55_3177_3184","USDCAD_H1_EMA_CROSS_21,55",USDCAD,H1,EMA_CROSS,"21,55",2026-03-05 23:00:00,BUY,1.36694,"EMA_CROSS 21,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",1.36151,stop técnico baseado em swing low anterior + volatilidade ATR14=0.002499,1.371937,1.3778,target calculado por confluência: 2x ATR (1.371937) + RR 2:1 baseado no swing/stop (1.3778),2026-03-06 06:00:00,1.36576,saída por sinal oposto: novo cruzamento SELL em 2026-03-06 05:00:00,-0.00118,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCAD_H1_EMA_CROSS_21,55_3184_3276","USDCAD_H1_EMA_CROSS_21,55",USDCAD,H1,EMA_CROSS,"21,55",2026-03-06 06:00:00,SELL,1.36576,"EMA_CROSS 21,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",1.37161,stop técnico baseado em swing high anterior + volatilidade ATR14=0.001901,1.361959,1.35406,target calculado por confluência: 2x ATR (1.361959) + RR 2:1 baseado no swing/stop (1.35406),2026-03-12 02:00:00,1.36031,saída por sinal oposto: novo cruzamento BUY em 2026-03-12 01:00:00,0.00545,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"USDCAD_H1_EMA_CROSS_21,55_3276_3622","USDCAD_H1_EMA_CROSS_21,55",USDCAD,H1,EMA_CROSS,"21,55",2026-03-12 02:00:00,BUY,1.36031,"EMA_CROSS 21,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",1.35548,stop técnico baseado em swing low anterior + volatilidade ATR14=0.001524,1.363357,1.36997,target calculado por confluência: 2x ATR (1.363357) + RR 2:1 baseado no swing/stop (1.36997),2026-04-01 15:00:00,1.38914,saída por sinal oposto: novo cruzamento SELL em 2026-04-01 14:00:00,0.02883,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"USDCAD_H1_EMA_CROSS_21,55_3622_3644","USDCAD_H1_EMA_CROSS_21,55",USDCAD,H1,EMA_CROSS,"21,55",2026-04-01 15:00:00,SELL,1.38914,"EMA_CROSS 21,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",1.39665,stop técnico baseado em swing high anterior + volatilidade ATR14=0.001234,1.386671,1.37412,target calculado por confluência: 2x ATR (1.386671) + RR 2:1 baseado no swing/stop (1.37412),2026-04-02 13:00:00,1.39176,saída por sinal oposto: novo cruzamento BUY em 2026-04-02 12:00:00,-0.00262,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCAD_H1_EMA_CROSS_21,55_3644_3701","USDCAD_H1_EMA_CROSS_21,55",USDCAD,H1,EMA_CROSS,"21,55",2026-04-02 13:00:00,BUY,1.39176,"EMA_CROSS 21,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",1.38668,stop técnico baseado em swing low anterior + volatilidade ATR14=0.001104,1.393969,1.40192,target calculado por confluência: 2x ATR (1.393969) + RR 2:1 baseado no swing/stop (1.40192),2026-04-06 22:00:00,1.39177,saída por sinal oposto: novo cruzamento SELL em 2026-04-06 21:00:00,1e-05,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"USDCAD_H1_EMA_CROSS_21,55_3701_3804","USDCAD_H1_EMA_CROSS_21,55",USDCAD,H1,EMA_CROSS,"21,55",2026-04-06 22:00:00,SELL,1.39177,"EMA_CROSS 21,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",1.39476,stop técnico baseado em swing high anterior + volatilidade ATR14=0.001026,1.389717,1.38579,target calculado por confluência: 2x ATR (1.389717) + RR 2:1 baseado no swing/stop (1.38579),2026-04-13 05:00:00,1.38633,saída por sinal oposto: novo cruzamento BUY em 2026-04-13 04:00:00,0.00544,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"USDCAD_H1_EMA_CROSS_21,55_3804_3817","USDCAD_H1_EMA_CROSS_21,55",USDCAD,H1,EMA_CROSS,"21,55",2026-04-13 05:00:00,BUY,1.38633,"EMA_CROSS 21,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",1.37991,stop técnico baseado em swing low anterior + volatilidade ATR14=0.001435,1.3892,1.39917,target calculado por confluência: 2x ATR (1.3892) + RR 2:1 baseado no swing/stop (1.39917),2026-04-13 18:00:00,1.38109,saída por sinal oposto: novo cruzamento SELL em 2026-04-13 17:00:00,-0.00524,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCAD_H1_EMA_CROSS_21,55_3817_3998","USDCAD_H1_EMA_CROSS_21,55",USDCAD,H1,EMA_CROSS,"21,55",2026-04-13 18:00:00,SELL,1.38109,"EMA_CROSS 21,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",1.38774,stop técnico baseado em swing high anterior + volatilidade ATR14=0.001026,1.379039,1.36779,target calculado por confluência: 2x ATR (1.379039) + RR 2:1 baseado no swing/stop (1.36779),2026-04-23 07:00:00,1.36757,saída por sinal oposto: novo cruzamento BUY em 2026-04-23 06:00:00,0.01352,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"USDCAD_H1_EMA_CROSS_21,55_3998_4043","USDCAD_H1_EMA_CROSS_21,55",USDCAD,H1,EMA_CROSS,"21,55",2026-04-23 07:00:00,BUY,1.36757,"EMA_CROSS 21,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",1.36433,stop técnico baseado em swing low anterior + volatilidade ATR14=0.000941,1.369453,1.37405,target calculado por confluência: 2x ATR (1.369453) + RR 2:1 baseado no swing/stop (1.37405),2026-04-27 04:00:00,1.36698,saída por sinal oposto: novo cruzamento SELL em 2026-04-27 03:00:00,-0.00059,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCAD_H1_EMA_CROSS_21,55_4043_4082","USDCAD_H1_EMA_CROSS_21,55",USDCAD,H1,EMA_CROSS,"21,55",2026-04-27 04:00:00,SELL,1.36698,"EMA_CROSS 21,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",1.37136,stop técnico baseado em swing high anterior + volatilidade ATR14=0.001025,1.36493,1.35822,target calculado por confluência: 2x ATR (1.36493) + RR 2:1 baseado no swing/stop (1.35822),2026-04-28 19:00:00,1.36718,saída por sinal oposto: novo cruzamento BUY em 2026-04-28 18:00:00,-0.0002,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCAD_H1_EMA_CROSS_21,55_4082_4129","USDCAD_H1_EMA_CROSS_21,55",USDCAD,H1,EMA_CROSS,"21,55",2026-04-28 19:00:00,BUY,1.36718,"EMA_CROSS 21,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",1.36126,stop técnico baseado em swing low anterior + volatilidade ATR14=0.001295,1.36977,1.37902,target calculado por confluência: 2x ATR (1.36977) + RR 2:1 baseado no swing/stop (1.37902),2026-04-30 18:00:00,1.36118,saída por sinal oposto: novo cruzamento SELL em 2026-04-30 17:00:00,-0.006,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCAD_H1_EMA_CROSS_21,55_4129_4185","USDCAD_H1_EMA_CROSS_21,55",USDCAD,H1,EMA_CROSS,"21,55",2026-04-30 18:00:00,SELL,1.36118,"EMA_CROSS 21,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",1.36919,stop técnico baseado em swing high anterior + volatilidade ATR14=0.001429,1.358321,1.34516,target calculado por confluência: 2x ATR (1.358321) + RR 2:1 baseado no swing/stop (1.34516),2026-05-05 02:00:00,1.36243,saída por sinal oposto: novo cruzamento BUY em 2026-05-05 01:00:00,-0.00125,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCAD_H1_EMA_CROSS_21,55_4185_4212","USDCAD_H1_EMA_CROSS_21,55",USDCAD,H1,EMA_CROSS,"21,55",2026-05-05 02:00:00,BUY,1.36243,"EMA_CROSS 21,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",1.35838,stop técnico baseado em swing low anterior + volatilidade ATR14=0.001127,1.364684,1.37053,target calculado por confluência: 2x ATR (1.364684) + RR 2:1 baseado no swing/stop (1.37053),2026-05-06 05:00:00,1.35976,saída por sinal oposto: novo cruzamento SELL em 2026-05-06 04:00:00,-0.00267,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCAD_H1_EMA_CROSS_21,55_4212_4228","USDCAD_H1_EMA_CROSS_21,55",USDCAD,H1,EMA_CROSS,"21,55",2026-05-06 05:00:00,SELL,1.35976,"EMA_CROSS 21,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",1.36301,stop técnico baseado em swing high anterior + volatilidade ATR14=0.001106,1.357549,1.35326,target calculado por confluência: 2x ATR (1.357549) + RR 2:1 baseado no swing/stop (1.35326),2026-05-06 21:00:00,1.36383,saída por sinal oposto: novo cruzamento BUY em 2026-05-06 20:00:00,-0.00407,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCAD_H1_EMA_CROSS_21,55_4228_4614","USDCAD_H1_EMA_CROSS_21,55",USDCAD,H1,EMA_CROSS,"21,55",2026-05-06 21:00:00,BUY,1.36383,"EMA_CROSS 21,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",1.35779,stop técnico baseado em swing low anterior + volatilidade ATR14=0.001402,1.366634,1.37591,target calculado por confluência: 2x ATR (1.366634) + RR 2:1 baseado no swing/stop (1.37591),2026-05-28 23:00:00,1.3783,saída por sinal oposto: novo cruzamento SELL em 2026-05-28 22:00:00,0.01447,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"USDCAD_H1_EMA_CROSS_21,55_4614_4654","USDCAD_H1_EMA_CROSS_21,55",USDCAD,H1,EMA_CROSS,"21,55",2026-05-28 23:00:00,SELL,1.3783,"EMA_CROSS 21,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",1.38699,stop técnico baseado em swing high anterior + volatilidade ATR14=0.001407,1.375486,1.36092,target calculado por confluência: 2x ATR (1.375486) + RR 2:1 baseado no swing/stop (1.36092),2026-06-01 15:00:00,1.38305,saída por sinal oposto: novo cruzamento BUY em 2026-06-01 14:00:00,-0.00475,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCAD_H1_EMA_CROSS_21,55_4654_4825","USDCAD_H1_EMA_CROSS_21,55",USDCAD,H1,EMA_CROSS,"21,55",2026-06-01 15:00:00,BUY,1.38305,"EMA_CROSS 21,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",1.3774,stop técnico baseado em swing low anterior + volatilidade ATR14=0.000814,1.384677,1.39435,target calculado por confluência: 2x ATR (1.384677) + RR 2:1 baseado no swing/stop (1.39435),2026-06-10 18:00:00,1.39281,saída por sinal oposto: novo cruzamento SELL em 2026-06-10 17:00:00,0.00976,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"USDCAD_H1_EMA_CROSS_21,55_4825_4833","USDCAD_H1_EMA_CROSS_21,55",USDCAD,H1,EMA_CROSS,"21,55",2026-06-10 18:00:00,SELL,1.39281,"EMA_CROSS 21,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",1.39572,stop técnico baseado em swing high anterior + volatilidade ATR14=0.001121,1.390567,1.38699,target calculado por confluência: 2x ATR (1.390567) + RR 2:1 baseado no swing/stop (1.38699),2026-06-11 02:00:00,1.39452,saída por sinal oposto: novo cruzamento BUY em 2026-06-11 01:00:00,-0.00171,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"XAUUSD_D1_EMA_CROSS_9,34_50_52","XAUUSD_D1_EMA_CROSS_9,34",XAUUSD,D1,EMA_CROSS,"9,34",2020-11-06 00:00:00,BUY,1946.29,"EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",1859.92,stop técnico baseado em swing low anterior + volatilidade ATR14=26.412143,1999.114286,2119.03,target calculado por confluência: 2x ATR (1999.114286) + RR 2:1 baseado no swing/stop (2119.03),2020-11-10 00:00:00,1860.97,saída por sinal oposto: novo cruzamento SELL em 2020-11-09 00:00:00,-85.32,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"XAUUSD_D1_EMA_CROSS_9,34_52_81","XAUUSD_D1_EMA_CROSS_9,34",XAUUSD,D1,EMA_CROSS,"9,34",2020-11-10 00:00:00,SELL,1860.97,"EMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",1960.29,stop técnico baseado em swing high anterior + volatilidade ATR14=33.478571,1794.012857,1662.33,target calculado por confluência: 2x ATR (1794.012857) + RR 2:1 baseado no swing/stop (1662.33),2020-12-21 00:00:00,1882.51,saída por sinal oposto: novo cruzamento BUY em 2020-12-18 00:00:00,-21.54,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"XAUUSD_D1_EMA_CROSS_9,34_81_97","XAUUSD_D1_EMA_CROSS_9,34",XAUUSD,D1,EMA_CROSS,"9,34",2020-12-21 00:00:00,BUY,1882.51,"EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",1764.38,stop técnico baseado em swing low anterior + volatilidade ATR14=26.929286,1936.368571,2118.77,target calculado por confluência: 2x ATR (1936.368571) + RR 2:1 baseado no swing/stop (2118.77),2021-01-14 00:00:00,1847.51,saída por sinal oposto: novo cruzamento SELL em 2021-01-13 00:00:00,-35.0,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"XAUUSD_D1_EMA_CROSS_9,34_97_163","XAUUSD_D1_EMA_CROSS_9,34",XAUUSD,D1,EMA_CROSS,"9,34",2021-01-14 00:00:00,SELL,1847.51,"EMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",1959.29,stop técnico baseado em swing high anterior + volatilidade ATR14=31.356429,1784.797143,1623.95,target calculado por confluência: 2x ATR (1784.797143) + RR 2:1 baseado no swing/stop (1623.95),2021-04-19 00:00:00,1775.67,saída por sinal oposto: novo cruzamento BUY em 2021-04-16 00:00:00,71.84,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"XAUUSD_D1_EMA_CROSS_9,34_163_207","XAUUSD_D1_EMA_CROSS_9,34",XAUUSD,D1,EMA_CROSS,"9,34",2021-04-19 00:00:00,BUY,1775.67,"EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",1677.86,stop técnico baseado em swing low anterior + volatilidade ATR14=24.271429,1824.212857,1971.29,target calculado por confluência: 2x ATR (1824.212857) + RR 2:1 baseado no swing/stop (1971.29),2021-06-18 00:00:00,1775.49,saída por sinal oposto: novo cruzamento SELL em 2021-06-17 00:00:00,-0.18,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"XAUUSD_D1_EMA_CROSS_9,34_207_258","XAUUSD_D1_EMA_CROSS_9,34",XAUUSD,D1,EMA_CROSS,"9,34",2021-06-18 00:00:00,SELL,1775.49,"EMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",1916.58,stop técnico baseado em swing high anterior + volatilidade ATR14=29.21,1717.07,1493.31,target calculado por confluência: 2x ATR (1717.07) + RR 2:1 baseado no swing/stop (1493.31),2021-08-30 00:00:00,1818.18,saída por sinal oposto: novo cruzamento BUY em 2021-08-27 00:00:00,-42.69,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"XAUUSD_D1_EMA_CROSS_9,34_258_272","XAUUSD_D1_EMA_CROSS_9,34",XAUUSD,D1,EMA_CROSS,"9,34",2021-08-30 00:00:00,BUY,1818.18,"EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",1683.2,stop técnico baseado em swing low anterior + volatilidade ATR14=20.400714,1858.981429,2088.14,target calculado por confluência: 2x ATR (1858.981429) + RR 2:1 baseado no swing/stop (2088.14),2021-09-17 00:00:00,1753.57,saída por sinal oposto: novo cruzamento SELL em 2021-09-16 00:00:00,-64.61,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"XAUUSD_D1_EMA_CROSS_9,34_272_297","XAUUSD_D1_EMA_CROSS_9,34",XAUUSD,D1,EMA_CROSS,"9,34",2021-09-17 00:00:00,SELL,1753.57,"EMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",1833.95,stop técnico baseado em swing high anterior + volatilidade ATR14=20.692857,1712.184286,1592.81,target calculado por confluência: 2x ATR (1712.184286) + RR 2:1 baseado no swing/stop (1592.81),2021-10-22 00:00:00,1783.37,saída por sinal oposto: novo cruzamento BUY em 2021-10-21 00:00:00,-29.8,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"XAUUSD_D1_EMA_CROSS_9,34_297_324","XAUUSD_D1_EMA_CROSS_9,34",XAUUSD,D1,EMA_CROSS,"9,34",2021-10-22 00:00:00,BUY,1783.37,"EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",1721.65,stop técnico baseado em swing low anterior + volatilidade ATR14=20.459286,1824.288571,1906.81,target calculado por confluência: 2x ATR (1824.288571) + RR 2:1 baseado no swing/stop (1906.81),2021-11-30 00:00:00,1785.12,saída por sinal oposto: novo cruzamento SELL em 2021-11-29 00:00:00,1.75,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"XAUUSD_D1_EMA_CROSS_9,34_324_343","XAUUSD_D1_EMA_CROSS_9,34",XAUUSD,D1,EMA_CROSS,"9,34",2021-11-30 00:00:00,SELL,1785.12,"EMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",1877.23,stop técnico baseado em swing high anterior + volatilidade ATR14=25.172857,1734.774286,1600.9,target calculado por confluência: 2x ATR (1734.774286) + RR 2:1 baseado no swing/stop (1600.9),2021-12-28 00:00:00,1811.55,saída por sinal oposto: novo cruzamento BUY em 2021-12-27 00:00:00,-26.43,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"XAUUSD_D1_EMA_CROSS_9,34_343_369","XAUUSD_D1_EMA_CROSS_9,34",XAUUSD,D1,EMA_CROSS,"9,34",2021-12-28 00:00:00,BUY,1811.55,"EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",1752.34,stop técnico baseado em swing low anterior + volatilidade ATR14=17.071429,1845.692857,1929.97,target calculado por confluência: 2x ATR (1845.692857) + RR 2:1 baseado no swing/stop (1929.97),2022-02-02 00:00:00,1801.02,saída por sinal oposto: novo cruzamento SELL em 2022-02-01 00:00:00,-10.53,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"XAUUSD_D1_EMA_CROSS_9,34_369_374","XAUUSD_D1_EMA_CROSS_9,34",XAUUSD,D1,EMA_CROSS,"9,34",2022-02-02 00:00:00,SELL,1801.02,"EMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",1853.9,stop técnico baseado em swing high anterior + volatilidade ATR14=18.750714,1763.518571,1695.26,target calculado por confluência: 2x ATR (1763.518571) + RR 2:1 baseado no swing/stop (1695.26),2022-02-09 00:00:00,1825.75,saída por sinal oposto: novo cruzamento BUY em 2022-02-08 00:00:00,-24.73,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"XAUUSD_D1_EMA_CROSS_9,34_374_428","XAUUSD_D1_EMA_CROSS_9,34",XAUUSD,D1,EMA_CROSS,"9,34",2022-02-09 00:00:00,BUY,1825.75,"EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",1780.3,stop técnico baseado em swing low anterior + volatilidade ATR14=18.607143,1862.964286,1916.65,target calculado por confluência: 2x ATR (1862.964286) + RR 2:1 baseado no swing/stop (1916.65),2022-04-27 00:00:00,1906.03,saída por sinal oposto: novo cruzamento SELL em 2022-04-26 00:00:00,80.28,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"XAUUSD_D1_EMA_CROSS_9,34_428_503","XAUUSD_D1_EMA_CROSS_9,34",XAUUSD,D1,EMA_CROSS,"9,34",2022-04-27 00:00:00,SELL,1906.03,"EMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",1998.43,stop técnico baseado em swing high anterior + volatilidade ATR14=24.672143,1856.685714,1721.23,target calculado por confluência: 2x ATR (1856.685714) + RR 2:1 baseado no swing/stop (1721.23),2022-08-10 00:00:00,1794.52,saída por sinal oposto: novo cruzamento BUY em 2022-08-09 00:00:00,111.51,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
