"FullName","Name","Extension","Length","LastWriteTime"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P11.4_DATA_COVERAGE_ENGINE\coverage_matrix.json","coverage_matrix.json",".json","45575","14/06/2026 13:11:26"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P11.7_GLOBAL_RESEARCH_CERTIFICATION\P11_STATE_SNAPSHOT.json","P11_STATE_SNAPSHOT.json",".json","975","14/06/2026 13:11:26"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P12.2_CLOUD_EXPORT_VERIFICATION_LEDGER\P12.2_cloud_export_verification_ledger.json","P12.2_cloud_export_verification_ledger.json",".json","618","14/06/2026 13:11:26"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P12.3_FINAL_TRANSFER_SNAPSHOT\MIND_TRADER_TRANSFER_SNAPSHOT.json","MIND_TRADER_TRANSFER_SNAPSHOT.json",".json","1216","14/06/2026 13:11:26"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P12_REAL_DATA_LOADING_CLOUD_EXPORT\export_package\coverage_matrix.json","coverage_matrix.json",".json","45575","14/06/2026 13:11:26"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P12_REAL_DATA_LOADING_CLOUD_EXPORT\export_package\P11_STATE_SNAPSHOT.json","P11_STATE_SNAPSHOT.json",".json","975","14/06/2026 13:11:26"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P13.3_INCREMENTAL_INGESTION\ingestion_scan.json","ingestion_scan.json",".json","2","14/06/2026 13:11:27"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P14.16_IMPORT_AUTORUN_RECONCILIATION\P14.16_reconciliation_snapshot.json","P14.16_reconciliation_snapshot.json",".json","28387","14/06/2026 13:11:28"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P14.17_NTSL_FUNCTION_COMPATIBILITY_MATRIX\ntsl_function_matrix.json","ntsl_function_matrix.json",".json","2215","14/06/2026 13:11:29"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P14.5_PROFIT_BACKTEST_RESULT_INTAKE\profit_backtest_result_scan.json","profit_backtest_result_scan.json",".json","300","14/06/2026 13:11:29"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P14_FINAL_CERTIFICATION\P14.21_final_certification_snapshot.json","P14.21_final_certification_snapshot.json",".json","1795","14/06/2026 13:11:29"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P15.11_PROMOTED_EDGE_FORENSIC_AUDIT\forensic_audit.json","forensic_audit.json",".json","5568","14/06/2026 13:11:32"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P15.18_PAPER_RESEARCH_PORTFOLIO_SIMULATOR\correlation_matrix.json","correlation_matrix.json",".json","348","14/06/2026 13:11:32"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P15.18_PAPER_RESEARCH_PORTFOLIO_SIMULATOR\institutional_snapshot.json","institutional_snapshot.json",".json","1185","14/06/2026 13:11:32"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P1502_DELTA_DAILY_EVOLUTION_MONITOR\baseline_snapshot.json","baseline_snapshot.json",".json","747","14/06/2026 16:41:36"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P16.21H_DATASET_EXPANSION_VIDEO_STRATEGIES\p1621h_dataset_inventory.json","p1621h_dataset_inventory.json",".json","19327","14/06/2026 13:21:26"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P16.21H_DATASET_EXPANSION_VIDEO_STRATEGIES\p1621h_required_dataset_matrix.json","p1621h_required_dataset_matrix.json",".json","5099","14/06/2026 13:21:26"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P16.26X_INSTITUTIONAL_PORTFOLIO_INTELLIGENCE\correlation_matrix.json","correlation_matrix.json",".json","1105","14/06/2026 13:22:23"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P1618_MARKET_STRUCTURE_ENGINE\market_structure_snapshot.json","market_structure_snapshot.json",".json","48329","15/06/2026 20:03:21"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P1619_CANDLE_TRIGGER_ENGINE\candle_trigger_snapshot.json","candle_trigger_snapshot.json",".json","44195","15/06/2026 20:03:21"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P1620_CONFLUENCE_ENGINE\confluence_snapshot.json","confluence_snapshot.json",".json","63260","15/06/2026 20:03:21"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P1624_SEASONALITY_ENGINE\seasonality_snapshot.json","seasonality_snapshot.json",".json","31586","15/06/2026 20:03:21"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P16_RECONCILIATION\p16_matrix_seed.txt","p16_matrix_seed.txt",".txt","292","11/06/2026 11:45:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P16_RECONCILIATION\p16_reconciliation_matrix.txt","p16_reconciliation_matrix.txt",".txt","1721","11/06/2026 11:46:09"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P1802_DATA_AVAILABILITY_AUDIT\p1802_data_availability_audit.py","p1802_data_availability_audit.py",".py","4434","15/06/2026 20:47:05"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P1803_DATA_SOURCE_CAPABILITY_PROBE\p1803_probe_matrix.json","p1803_probe_matrix.json",".json","22193","15/06/2026 20:51:32"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P18_21X_AUDIT_AND_GAP_ANALYSIS\modules_inventory.json","modules_inventory.json",".json","19223","11/06/2026 19:55:09"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P18_21X_AUDIT_AND_GAP_ANALYSIS\p18_21x_audit_report.json","p18_21x_audit_report.json",".json","415","11/06/2026 19:55:09"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P18_21X_AUDIT_AND_GAP_ANALYSIS\p18_21x_gap_matrix.json","p18_21x_gap_matrix.json",".json","4773","11/06/2026 19:55:09"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P18_21X_AUDIT_AND_GAP_ANALYSIS\tests_inventory.json","tests_inventory.json",".json","33045","11/06/2026 19:55:09"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P18_21X_DEEP_INSTITUTIONAL_IMPLEMENTATION\deep_module_matrix.json","deep_module_matrix.json",".json","10848","11/06/2026 20:29:03"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P18_DEEP_RESEARCH_BRAIN\p18_04_opportunity_scanner.json","p18_04_opportunity_scanner.json",".json","758","14/06/2026 13:22:23"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P19_DEEP_EVOLUTION_BRAIN\p19_01_runtime_audit.json","p19_01_runtime_audit.json",".json","188","14/06/2026 13:22:23"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P5.6G30_CONTROLLED_PEDIGREE_MUTATION\p56g30e_edge_reconciliation_audit.json","p56g30e_edge_reconciliation_audit.json",".json","3227","14/06/2026 16:03:54"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P74_MT5_DEMO_ORDER_ROUTER_DRY_RUN\p74_dry_run_audit.json","p74_dry_run_audit.json",".json","754","14/06/2026 13:22:34"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P75_MT5_DEMO_ORDER_EXECUTION_CONTROLLED\p75_controlled_execution_audit.json","p75_controlled_execution_audit.json",".json","1133","14/06/2026 13:22:34"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P76A_MT5_CONNECTION_AUDIT\p76a_mt5_connection_audit.py","p76a_mt5_connection_audit.py",".py","1994","12/06/2026 12:21:32"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P80_MASTER_RUNTIME_AUDIT\p80_master_runtime_audit.json","p80_master_runtime_audit.json",".json","4680","12/06/2026 13:09:35"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P81_DOMAIN_GAP_MATRIX_AND_DEEP_ROADMAP\p81_gap_matrix.json","p81_gap_matrix.json",".json","1885","12/06/2026 13:10:49"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P86_EXECUTION_INTELLIGENCE_DOMAIN\p86_06_execution_audit_log.json","p86_06_execution_audit_log.json",".json","708","14/06/2026 13:22:47"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P88_GOVERNANCE_INTELLIGENCE_DOMAIN\p88_05_audit_trail_engine.json","p88_05_audit_trail_engine.json",".json","202","14/06/2026 13:22:51"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.100_FINAL_CERTIFICATION\P9_STATE_SNAPSHOT.json","P9_STATE_SNAPSHOT.json",".json","1398","14/06/2026 13:22:52"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.1_DATA_EXPANSION_ENGINE\P9.1_STATE_SNAPSHOT.json","P9.1_STATE_SNAPSHOT.json",".json","1668","14/06/2026 13:22:52"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9_EDGE_DISCOVERY_AT_SCALE\P9_STATE_SNAPSHOT.json","P9_STATE_SNAPSHOT.json",".json","942","14/06/2026 13:22:55"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tests\test_p122_cloud_export_verification_ledger.py","test_p122_cloud_export_verification_ledger.py",".py","663","09/06/2026 13:08:17"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tests\test_p123_final_transfer_snapshot.py","test_p123_final_transfer_snapshot.py",".py","924","09/06/2026 13:13:49"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tests\test_p1417_ntsl_function_compatibility_matrix.py","test_p1417_ntsl_function_compatibility_matrix.py",".py","508","10/06/2026 14:18:46"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tests\test_p1511_promoted_edge_forensic_audit.py","test_p1511_promoted_edge_forensic_audit.py",".py","162","10/06/2026 16:49:14"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tests\test_p843_institutional_audit_ledger.py","test_p843_institutional_audit_ledger.py",".py","1508","08/06/2026 16:12:05"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tests\test_p854_release_audit_gate.py","test_p854_release_audit_gate.py",".py","704","08/06/2026 17:51:46"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tests\test_p855_transfer_snapshot.py","test_p855_transfer_snapshot.py",".py","844","08/06/2026 17:53:07"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tests\test_p874_final_audit_cli.py","test_p874_final_audit_cli.py",".py","569","08/06/2026 18:41:23"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tests\test_p891_final_certified_snapshot.py","test_p891_final_certified_snapshot.py",".py","610","09/06/2026 11:05:27"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tests\__pycache__\test_p122_cloud_export_verification_ledger.cpython-312-pytest-8.4.2.pyc","test_p122_cloud_export_verification_ledger.cpython-312-pytest-8.4.2.pyc",".pyc","4282","10/06/2026 14:12:27"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tests\__pycache__\test_p123_final_transfer_snapshot.cpython-312-pytest-8.4.2.pyc","test_p123_final_transfer_snapshot.cpython-312-pytest-8.4.2.pyc",".pyc","5310","10/06/2026 14:12:27"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tests\__pycache__\test_p1417_ntsl_function_compatibility_matrix.cpython-312-pytest-8.4.2.pyc","test_p1417_ntsl_function_compatibility_matrix.cpython-312-pytest-8.4.2.pyc",".pyc","4864","10/06/2026 14:18:48"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tests\__pycache__\test_p1511_promoted_edge_forensic_audit.cpython-312-pytest-8.4.2.pyc","test_p1511_promoted_edge_forensic_audit.cpython-312-pytest-8.4.2.pyc",".pyc","1637","10/06/2026 16:49:16"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tests\__pycache__\test_p843_institutional_audit_ledger.cpython-312-pytest-8.4.2.pyc","test_p843_institutional_audit_ledger.cpython-312-pytest-8.4.2.pyc",".pyc","7865","10/06/2026 14:12:28"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tests\__pycache__\test_p854_release_audit_gate.cpython-312-pytest-8.4.2.pyc","test_p854_release_audit_gate.cpython-312-pytest-8.4.2.pyc",".pyc","5388","10/06/2026 14:12:28"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tests\__pycache__\test_p855_transfer_snapshot.cpython-312-pytest-8.4.2.pyc","test_p855_transfer_snapshot.cpython-312-pytest-8.4.2.pyc",".pyc","6181","10/06/2026 14:12:28"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tests\__pycache__\test_p874_final_audit_cli.cpython-312-pytest-8.4.2.pyc","test_p874_final_audit_cli.cpython-312-pytest-8.4.2.pyc",".pyc","3873","10/06/2026 14:12:28"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tests\__pycache__\test_p891_final_certified_snapshot.cpython-312-pytest-8.4.2.pyc","test_p891_final_certified_snapshot.cpython-312-pytest-8.4.2.pyc",".pyc","4518","10/06/2026 14:12:28"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\reports\P12.2_CLOUD_EXPORT_VERIFICATION_LEDGER\P12.2_cloud_export_verification_ledger.json","P12.2_cloud_export_verification_ledger.json",".json","618","17/06/2026 10:31:01"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\reports\P5.6G26_REAL_STRUCTURED_SOURCE_ACQUISITION\20260614_132553\database_connection_audit.csv","database_connection_audit.csv",".csv","63519","14/06/2026 14:15:31"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\reports\P5.6G26_REAL_STRUCTURED_SOURCE_ACQUISITION\20260614_132553\P56G26_REAL_SOURCE_DISCOVERY_LEDGER.csv","P56G26_REAL_SOURCE_DISCOVERY_LEDGER.csv",".csv","1357","14/06/2026 14:03:29"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\reports\P5.6G26_REAL_STRUCTURED_SOURCE_ACQUISITION\20260614_132553\P56G26_REAL_SOURCE_DISCOVERY_LEDGER.json","P56G26_REAL_SOURCE_DISCOVERY_LEDGER.json",".json","2659","14/06/2026 14:03:29"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\reports\P5.6G26_REAL_STRUCTURED_SOURCE_ACQUISITION\20260614_132553\p56g26c_sources_audit.py","p56g26c_sources_audit.py",".py","2504","14/06/2026 14:23:11"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\reports\P5.6G28_ABBI_PEDIGREE_EXTRACTION\P56G28B_FETCH_LEDGER.json","P56G28B_FETCH_LEDGER.json",".json","1479","14/06/2026 14:32:21"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\reports\P5.6G28_ABBI_PEDIGREE_EXTRACTION\P56G28C_ABBI_TEXT_SIGNAL_AUDIT.json","P56G28C_ABBI_TEXT_SIGNAL_AUDIT.json",".json","33425","14/06/2026 14:37:11"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\reports\P5.6G29_PEDIGREE_RECONCILIATION\P56G29C_BUSHWACKER_RECONCILIATION_LEDGER.json","P56G29C_BUSHWACKER_RECONCILIATION_LEDGER.json",".json","1626","14/06/2026 15:08:24"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\reports\P5.6G31_POST_MUTATION_VALIDATION\P56G31_POST_MUTATION_VALIDATION_SNAPSHOT.json","P56G31_POST_MUTATION_VALIDATION_SNAPSHOT.json",".json","2714","14/06/2026 15:48:15"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\reports\P5.6G32_SELF_PARENT_QUARANTINE_VALIDATION\P56G32_SELF_PARENT_AUDIT.json","P56G32_SELF_PARENT_AUDIT.json",".json","882","14/06/2026 15:50:03"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\reports\P5.6G33_SOURCE_DEDUP_CANONICALIZATION\P56G33_SOURCE_DEDUP_CANONICALIZATION_AUDIT.json","P56G33_SOURCE_DEDUP_CANONICALIZATION_AUDIT.json",".json","1636363","14/06/2026 15:52:59"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\reports\P5.6G33_SOURCE_DEDUP_CANONICALIZATION\P56G33E_EXTERNAL_DEDUP_LEDGER.json","P56G33E_EXTERNAL_DEDUP_LEDGER.json",".json","410552","14/06/2026 15:58:54"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\reports\P5.6G34_G36_UNIFIED_EXPANSION\P56G34_G36_STRUCTURED_EVIDENCE_LEDGER.json","P56G34_G36_STRUCTURED_EVIDENCE_LEDGER.json",".json","2835","14/06/2026 16:22:57"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\reports\P5.6G38_BUSHWACKER_GRAPH_SNAPSHOT_G0_G2\P56G38_BUSHWACKER_GRAPH_SNAPSHOT_G0_G2.json","P56G38_BUSHWACKER_GRAPH_SNAPSHOT_G0_G2.json",".json","3258","14/06/2026 16:45:26"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\reports\P5.6G44_PROGENY_AND_VALUATION_EXPANSION\P56G44_PROGENY_VALUATION_EXPANSION_LEDGER.json","P56G44_PROGENY_VALUATION_EXPANSION_LEDGER.json",".json","104519","14/06/2026 20:53:47"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\reports\P5.6G45_SIGNAL_TRIAGE\P56G45_PROGENY_LEDGER.json","P56G45_PROGENY_LEDGER.json",".json","21073","14/06/2026 20:55:04"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\reports\P5.6G45_SIGNAL_TRIAGE\P56G45_REJECTED_LEDGER.json","P56G45_REJECTED_LEDGER.json",".json","2","14/06/2026 20:55:04"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\reports\P5.6G45_SIGNAL_TRIAGE\P56G45_VALUATION_LEDGER.json","P56G45_VALUATION_LEDGER.json",".json","19947","14/06/2026 20:55:04"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\reports\P5.6G51_FINAL_GENETIC_ECONOMIC_GRAPH_SNAPSHOT\P56G51_FINAL_GENETIC_ECONOMIC_GRAPH_SNAPSHOT.json","P56G51_FINAL_GENETIC_ECONOMIC_GRAPH_SNAPSHOT.json",".json","9777","14/06/2026 21:11:44"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\reports\P5.6G52_SOURCE_EVIDENCE_BINDING_AUDIT\P56G52_SOURCE_EVIDENCE_BINDING_AUDIT.json","P56G52_SOURCE_EVIDENCE_BINDING_AUDIT.json",".json","6679","14/06/2026 21:26:16"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\reports\P5.6G55_FINAL_CERTIFICATION_SNAPSHOT\P56G55_FINAL_CERTIFICATION_SNAPSHOT.json","P56G55_FINAL_CERTIFICATION_SNAPSHOT.json",".json","13224","14/06/2026 21:29:18"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\reports\P5.6G55_FINAL_CERTIFICATION_SNAPSHOT\P56G55_FINAL_CERTIFICATION_SNAPSHOT.md","P56G55_FINAL_CERTIFICATION_SNAPSHOT.md",".md","520","14/06/2026 21:29:18"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\reports\P5.6G56_PROMOTION_POLICY_FOR_PROVISIONAL_EDGES\P56G56_PROMOTION_POLICY_AUDIT.json","P56G56_PROMOTION_POLICY_AUDIT.json",".json","10024","14/06/2026 21:31:35"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\reports\P5.6G58_FINAL_POST_PROMOTION_AUDIT\P56G58_FINAL_POST_PROMOTION_AUDIT.json","P56G58_FINAL_POST_PROMOTION_AUDIT.json",".json","8222","14/06/2026 21:36:10"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\reports\P5.6G59A_VALUATION_SCHEMA_AUDIT\P56G59A_VALUATION_SCHEMA_AUDIT.json","P56G59A_VALUATION_SCHEMA_AUDIT.json",".json","2841","14/06/2026 21:58:03"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\reports\P5.6G60_FINAL_GRAPH_VALUATION_AUDIT\P56G60_FINAL_GRAPH_VALUATION_AUDIT.json","P56G60_FINAL_GRAPH_VALUATION_AUDIT.json",".json","881","14/06/2026 22:01:53"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\sql\eldora_audit_event_store.sql","eldora_audit_event_store.sql",".sql","426","18/05/2026 10:33:09"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\tests\test_p122_cloud_export_verification_ledger.py","test_p122_cloud_export_verification_ledger.py",".py","663","09/06/2026 13:09:36"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\tests\test_p55o_audit_endpoint.py","test_p55o_audit_endpoint.py",".py","310","08/06/2026 13:24:56"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\tests\test_p55z_executive_snapshot.py","test_p55z_executive_snapshot.py",".py","157","08/06/2026 15:28:07"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\tests\institutional\test_p1901_depth_audit.py","test_p1901_depth_audit.py",".py","1374","16/06/2026 16:23:11"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\tests\institutional\test_p1902d_data_coverage_matrix.py","test_p1902d_data_coverage_matrix.py",".py","704","16/06/2026 21:01:39"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\tests\institutional\test_p1902d1_coverage_matrix_audit.py","test_p1902d1_coverage_matrix_audit.py",".py","789","16/06/2026 21:10:44"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\tests\institutional\test_p1902d2_unified_coverage_matrix.py","test_p1902d2_unified_coverage_matrix.py",".py","1446","16/06/2026 21:20:25"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\tests\institutional\test_p2001c_connector_detail_audit.py","test_p2001c_connector_detail_audit.py",".py","726","17/06/2026 09:51:33"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\tests\institutional\test_p2007_real_depth_readiness_audit.py","test_p2007_real_depth_readiness_audit.py",".py","742","17/06/2026 10:12:23"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\tests\institutional\__pycache__\test_p1901_depth_audit.cpython-312-pytest-8.4.2.pyc","test_p1901_depth_audit.cpython-312-pytest-8.4.2.pyc",".pyc","7451","16/06/2026 16:23:13"
