"name","path","modified","hit"
"P4_28P_FOLLOWUP_EXECUTION_FORENSIC.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_28P_FOLLOWUP_EXECUTION_FORENSIC.txt","02/06/2026 17:21:25","mind"
"P4_28U_POWER_SAFE_20260602_185322.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_28U_POWER_SAFE_20260602_185322.log","02/06/2026 18:54:43","Mind"
"P4_28V_MAIN_WEBHOOK_SURGERY_ZONE.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_28V_MAIN_WEBHOOK_SURGERY_ZONE.txt","02/06/2026 19:04:07","MIND"
"P4_28W_RUNTIME_ESCAPE_ZONE.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_28W_RUNTIME_ESCAPE_ZONE.txt","02/06/2026 19:09:42","MIND"
"P4_28Z_WORKSPACE_AUDIT.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_28Z_WORKSPACE_AUDIT.txt","03/06/2026 08:06:07","MIND"
"P4_29_UNIVERSAL_FACTUAL_RUNTIME_AUDIT.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_29_UNIVERSAL_FACTUAL_RUNTIME_AUDIT.txt","03/06/2026 09:59:03","order"
"P4_30_FACTUAL_RUNTIME_WIRING.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_30_FACTUAL_RUNTIME_WIRING.txt","03/06/2026 09:59:46","order"
"P4_30_RUNTIME_WIRING_TRACE.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_30_RUNTIME_WIRING_TRACE.txt","03/06/2026 10:00:44","action"
"P4_32_RESEARCH_AGENT_TRACE.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_32_RESEARCH_AGENT_TRACE.txt","03/06/2026 10:02:46","action"
"P4_33_PROVIDER_RUNTIME_REAL.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_33_PROVIDER_RUNTIME_REAL.txt","03/06/2026 10:04:05","action"
"P4_34_WHATSAPP_CURRENT_CHAIN.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_34_WHATSAPP_CURRENT_CHAIN.txt","03/06/2026 10:05:04","MIND"
"FIX_BASELINE_COMPAT_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\FIX_BASELINE_COMPAT_6_FAILURES_20260617_112051\FIX_BASELINE_COMPAT_REGRESSION.log","17/06/2026 11:21:02","Mind"
"REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\FIX_DISTRIBUTED_RUNTIME_STATE_CONTRACT_20260617_112423\REGRESSION.log","17/06/2026 11:24:34","Mind"
"FIX_P19D_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\FIX_P19D_IMPORT_COMPAT_20260617_111455\FIX_P19D_REGRESSION.log","17/06/2026 11:17:53","Mind"
"REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\FIX_P19P_VISIBLE_SCOPE_20260617_181018\REGRESSION.log","17/06/2026 18:13:35","MIND"
"REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\FIX_P19P_VISIBLE_SCOPE_20260617_181336\REGRESSION.log","17/06/2026 18:16:40","MIND"
"REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\FIX_TYPO_EARLY_INTERCEPT_20260617_184617\REGRESSION.log","17/06/2026 18:49:44","mind"
"FULL_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\FIX_TYPO_FALLBACK_FINAL_20260617_183500\FULL_REGRESSION.log","17/06/2026 18:38:33","mind"
"REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\FIX_VISIBLE_STATE_WEBHOOK_20260617_185617\REGRESSION.log","17/06/2026 19:00:05","Mind"
"REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\FIX_WHATSAPP_VISIBLE_INDENT_20260617_182001\REGRESSION.log","17/06/2026 18:23:14","MIND"
"FULL_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\FIX_WHATSAPP_VISIBLE_SCOPE_FINAL_20260617_182826\FULL_REGRESSION.log","17/06/2026 18:31:58","mind"
"P10_TO_P15_FULL_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P10_TO_P15_CONTROLLED_CONSUMPTION_ACTIVATION_STACK_20260616_153902\P10_TO_P15_FULL_REGRESSION.log","16/06/2026 15:40:46","Mind"
"P10_TO_P15_GIT_STATUS.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P10_TO_P15_CONTROLLED_CONSUMPTION_ACTIVATION_STACK_20260616_153902\P10_TO_P15_GIT_STATUS.log","16/06/2026 15:40:47","ACTION"
"P10_TO_P15_STACK.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P10_TO_P15_CONTROLLED_CONSUMPTION_ACTIVATION_STACK_20260616_153902\P10_TO_P15_STACK.log","16/06/2026 15:39:03","action"
"P16A_FULL_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P16A_REAL_USE_CASE_CONSUMPTION_20260616_155854\P16A_FULL_REGRESSION.log","16/06/2026 16:00:42","Mind"
"P16A_REAL_USE_CASE.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P16A_REAL_USE_CASE_CONSUMPTION_20260616_155854\P16A_REAL_USE_CASE.log","16/06/2026 15:58:55","action"
"P16B_FULL_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P16B_INTERNAL_ONLY_RUNTIME_CONSUMPTION_TEST_20260616_160204\P16B_FULL_REGRESSION.log","16/06/2026 16:03:46","Mind"
"P16B_INTERNAL_ONLY.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P16B_INTERNAL_ONLY_RUNTIME_CONSUMPTION_TEST_20260616_160204\P16B_INTERNAL_ONLY.log","16/06/2026 16:02:04","action"
"P16C_FULL_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P16C_LIMITED_RESPONSE_AWARENESS_DRY_RUN_20260616_160646\P16C_FULL_REGRESSION.log","16/06/2026 16:08:40","Mind"
"P16C_LIMITED_RESPONSE_AWARENESS.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P16C_LIMITED_RESPONSE_AWARENESS_DRY_RUN_20260616_160646\P16C_LIMITED_RESPONSE_AWARENESS.log","16/06/2026 16:06:46","action"
"P16D_FULL_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P16D_RESPONSE_AWARENESS_QUALITY_BENCHMARK_20260616_161008\P16D_FULL_REGRESSION.log","16/06/2026 16:11:48","Mind"
"P16D_RESPONSE_AWARENESS_QUALITY.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P16D_RESPONSE_AWARENESS_QUALITY_BENCHMARK_20260616_161008\P16D_RESPONSE_AWARENESS_QUALITY.log","16/06/2026 16:10:08","action"
"P16E_FULL_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P16E_LIMITED_RESPONSE_MODIFICATION_DRY_RUN_20260616_161249\P16E_FULL_REGRESSION.log","16/06/2026 16:14:42","Mind"
"P16E_LIMITED_RESPONSE_MODIFICATION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P16E_LIMITED_RESPONSE_MODIFICATION_DRY_RUN_20260616_161249\P16E_LIMITED_RESPONSE_MODIFICATION.log","16/06/2026 16:12:49","action"
"P16F_FULL_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P16F_RESPONSE_MODIFICATION_SAFETY_GATE_20260616_161735\P16F_FULL_REGRESSION.log","16/06/2026 16:19:24","Mind"
"P16F_RESPONSE_MODIFICATION_SAFETY_GATE.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P16F_RESPONSE_MODIFICATION_SAFETY_GATE_20260616_161735\P16F_RESPONSE_MODIFICATION_SAFETY_GATE.log","16/06/2026 16:17:35","action"
"P16G_CONTROLLED_RESPONSE_SHADOW.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P16G_CONTROLLED_RESPONSE_MODIFICATION_SHADOW_20260616_162323\P16G_CONTROLLED_RESPONSE_SHADOW.log","16/06/2026 16:23:23","action"
"P16G_FULL_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P16G_CONTROLLED_RESPONSE_MODIFICATION_SHADOW_20260616_162323\P16G_FULL_REGRESSION.log","16/06/2026 16:25:37","order"
"P16H_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P16H_RESPONSE_SHADOW_OBSERVATION_20260616_171254\P16H_REGRESSION.log","16/06/2026 17:15:02","Mind"
"P16H_RUN.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P16H_RESPONSE_SHADOW_OBSERVATION_20260616_171254\P16H_RUN.log","16/06/2026 17:12:55","action"
"P17B_FULL_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P17B_REAL_LLM_JUDGE_OR_HUMAN_REVIEW_20260616_210127\P17B_FULL_REGRESSION.log","16/06/2026 21:04:00","Mind"
"P17B_REVIEW.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P17B_REAL_LLM_JUDGE_OR_HUMAN_REVIEW_20260616_210127\P17B_REVIEW.log","16/06/2026 21:01:27","action"
"P17C_AGGREGATION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P17C_REVIEW_DECISION_AGGREGATION_20260616_210653\P17C_AGGREGATION.log","16/06/2026 21:06:53","action"
"P17C_FULL_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P17C_REVIEW_DECISION_AGGREGATION_20260616_210653\P17C_FULL_REGRESSION.log","16/06/2026 21:09:20","Mind"
"P17_FULL_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P17_ELDORA_VALUE_PROOF_HYBRID_20260616_205638\P17_FULL_REGRESSION.log","16/06/2026 20:59:12","Mind"
"P18B_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P18B_RUNTIME_HOOK_DESIGN_20260616_213031\P18B_REGRESSION.log","16/06/2026 21:33:12","Mind"
"P18B_RUN.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P18B_RUNTIME_HOOK_DESIGN_20260616_213031\P18B_RUN.log","16/06/2026 21:30:31","action"
"P18C_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P18C_SHADOW_VS_RUNTIME_DIFF_20260616_213701\P18C_REGRESSION.log","16/06/2026 21:39:39","Mind"
"P18C_RUN.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P18C_SHADOW_VS_RUNTIME_DIFF_20260616_213701\P18C_RUN.log","16/06/2026 21:37:01","action"
"P18D_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P18D_LIMITED_INTERNAL_SELECTION_GATE_20260616_214148\P18D_REGRESSION.log","16/06/2026 21:44:33","Mind"
"P18D_RUN.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P18D_LIMITED_INTERNAL_SELECTION_GATE_20260616_214148\P18D_RUN.log","16/06/2026 21:41:49","action"
"P18E_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P18E_INTERNAL_PILOT_READINESS_REVIEW_20260616_214529\P18E_REGRESSION.log","16/06/2026 21:48:13","Mind"
"P18G_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P18G_INTERNAL_PILOT_DRY_RUN_20260616_215317\P18G_REGRESSION.log","16/06/2026 21:55:48","Mind"
"P18G_RUN.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P18G_INTERNAL_PILOT_DRY_RUN_20260616_215317\P18G_RUN.log","16/06/2026 21:53:17","action"
"P18H_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P18H_INTERNAL_PILOT_OBSERVATION_20260616_230604\P18H_REGRESSION.log","16/06/2026 23:08:50","Mind"
"P18H_RUN.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P18H_INTERNAL_PILOT_OBSERVATION_20260616_230604\P18H_RUN.log","16/06/2026 23:06:05","action"
"P18I_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P18I_INTERNAL_PILOT_READINESS_CERTIFICATION_20260617_090824\P18I_REGRESSION.log","17/06/2026 09:12:14","Mind"
"P18J_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P18J_INTERNAL_PILOT_ACTIVATION_DECISION_20260617_094517\P18J_REGRESSION.log","17/06/2026 09:48:04","Mind"
"P18_FINAL_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P18K_TO_P18N_FINALIZATION_20260617_094832\P18_FINAL_REGRESSION.log","17/06/2026 09:51:13","Mind"
"P18_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P18_CONVERSATIONAL_EXECUTION_LAYER_20260616_212512\P18_REGRESSION.log","16/06/2026 21:27:50","Mind"
"P18_RUN.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P18_CONVERSATIONAL_EXECUTION_LAYER_20260616_212512\P18_RUN.log","16/06/2026 21:25:12","action"
"P19A_1_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19A_1_IMPROVE_CONVERSATIONAL_EXECUTION_CASES_20260617_100642\P19A_1_REGRESSION.log","17/06/2026 10:09:46","Mind"
"P19A_1_RUN.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19A_1_IMPROVE_CONVERSATIONAL_EXECUTION_CASES_20260617_100642\P19A_1_RUN.log","17/06/2026 10:06:42","action"
"P19A_1_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19A_1_IMPROVE_CONVERSATIONAL_EXECUTION_CASES_20260617_101034\P19A_1_REGRESSION.log","17/06/2026 10:13:58","Mind"
"P19A_1_RUN.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19A_1_IMPROVE_CONVERSATIONAL_EXECUTION_CASES_20260617_101034\P19A_1_RUN.log","17/06/2026 10:10:34","action"
"P19A_3_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19A_3_CONVERSATIONAL_FAILURE_FIXES_20260617_102837\P19A_3_REGRESSION.log","17/06/2026 10:32:17","Mind"
"P19A_3_RUN.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19A_3_CONVERSATIONAL_FAILURE_FIXES_20260617_102837\P19A_3_RUN.log","17/06/2026 10:28:37","action"
"P19A_4_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19A_4_REAL_HISTORY_RETEST_20260617_103411\P19A_4_REGRESSION.log","17/06/2026 10:37:35","Mind"
"P19A_4_RUN.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19A_4_REAL_HISTORY_RETEST_20260617_103411\P19A_4_RUN.log","17/06/2026 10:34:11","action"
"P19A_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19A_WHATSAPP_REAL_TRAFFIC_EVALUATION_20260617_095724\P19A_REGRESSION.log","17/06/2026 10:00:11","Mind"
"P19A_RUN.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19A_WHATSAPP_REAL_TRAFFIC_EVALUATION_20260617_095724\P19A_RUN.log","17/06/2026 09:57:24","action"
"P19B_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19B_WHATSAPP_SHADOW_LIVE_REPLAY_20260617_105551\P19B_REGRESSION.log","17/06/2026 10:59:28","Mind"
"P19B_RUN.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19B_WHATSAPP_SHADOW_LIVE_REPLAY_20260617_105551\P19B_RUN.log","17/06/2026 10:55:51","action"
"P19C_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19C_WHATSAPP_SHADOW_METRICS_20260617_110513\P19C_REGRESSION.log","17/06/2026 11:08:31","Mind"
"P19C_RUN.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19C_WHATSAPP_SHADOW_METRICS_20260617_110513\P19C_RUN.log","17/06/2026 11:05:14","action"
"regression.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19D_REVALIDATION_20260617_114308\regression.log","17/06/2026 11:46:45","Mind"
"P19D_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19D_WHATSAPP_INTERNAL_PILOT_DECISION_20260617_111123\P19D_REGRESSION.log","17/06/2026 11:11:38","Mind"
"P19E_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19E_WHATSAPP_INTERNAL_PILOT_EXECUTION_20260617_115421\P19E_REGRESSION.log","17/06/2026 11:58:12","Mind"
"P19E_RUN.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19E_WHATSAPP_INTERNAL_PILOT_EXECUTION_20260617_115421\P19E_RUN.log","17/06/2026 11:54:22","action"
"P19E_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19E_WHATSAPP_INTERNAL_PILOT_EXECUTION_20260617_115559\P19E_REGRESSION.log","17/06/2026 11:59:25","Mind"
"P19E_RUN.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19E_WHATSAPP_INTERNAL_PILOT_EXECUTION_20260617_115559\P19E_RUN.log","17/06/2026 11:55:59","action"
"P19F_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19F_INTERNAL_PILOT_METRICS_20260617_120123\P19F_REGRESSION.log","17/06/2026 12:05:18","Mind"
"P19F_RUN.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19F_INTERNAL_PILOT_METRICS_20260617_120123\P19F_RUN.log","17/06/2026 12:01:24","action"
"P19G_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19G_INTERNAL_PILOT_CONCLUSION_20260617_120816\P19G_REGRESSION.log","17/06/2026 12:11:55","Mind"
"P19G_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19G_INTERNAL_PILOT_CONCLUSION_20260617_120828\P19G_REGRESSION.log","17/06/2026 12:12:09","Mind"
"P19H_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19H_WHATSAPP_SANDBOX_REPLY_DRY_RUN_20260617_134246\P19H_REGRESSION.log","17/06/2026 13:46:14","Mind"
"P19H_RUN.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19H_WHATSAPP_SANDBOX_REPLY_DRY_RUN_20260617_134246\P19H_RUN.log","17/06/2026 13:42:59","action"
"P19I_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19I_SANDBOX_EVALUATION_20260617_134934\P19I_REGRESSION.log","17/06/2026 13:55:34","Mind"
"P19I_RUN.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19I_SANDBOX_EVALUATION_20260617_134934\P19I_RUN.log","17/06/2026 13:49:34","action"
"P19I_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19I_SANDBOX_EVALUATION_20260617_135651\P19I_REGRESSION.log","17/06/2026 14:00:24","Mind"
"P19I_RUN.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19I_SANDBOX_EVALUATION_20260617_135651\P19I_RUN.log","17/06/2026 13:56:52","action"
"P19J_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19J_REAL_WORLD_VALIDATION_CONCLUSION_20260617_172450\P19J_REGRESSION.log","17/06/2026 17:27:45","Mind"
"regression.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19K_REAL_CONVERSATION_GAP_ANALYSIS_20260617_173345\regression.log","17/06/2026 17:36:58","Mind"
"regression.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19M_EXECUTION_OVER_EXPLANATION_CORRECTION_20260617_174805\regression.log","17/06/2026 17:51:28","Mind"
"regression.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19N_REAL_FAILURE_RETEST_20260617_175445\regression.log","17/06/2026 17:58:28","Mind"
"P19O_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19O_RUNTIME_EXECUTION_BIAS_ANALYSIS_20260617_175835\P19O_REGRESSION.log","17/06/2026 18:02:05","Mind"
"P19O_RUN.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19O_RUNTIME_EXECUTION_BIAS_ANALYSIS_20260617_175835\P19O_RUN.log","17/06/2026 17:58:43","action"
"git_status_short.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P10_LOCAL_VS_RENDER_TRACE_AUDIT_20260618_053136\git_status_short.txt","18/06/2026 05:31:39","mind"
"local_trace_hits.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P10_LOCAL_VS_RENDER_TRACE_AUDIT_20260618_053136\local_trace_hits.txt","18/06/2026 05:31:36","mind"
"render_health.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P10_LOCAL_VS_RENDER_TRACE_AUDIT_20260618_053136\render_health.txt","18/06/2026 05:31:39","mind"
"whatsapp_diff_pending.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P10_LOCAL_VS_RENDER_TRACE_AUDIT_20260618_053136\whatsapp_diff_pending.txt","18/06/2026 05:31:40","MIND"
"fast_return_check.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P11_PATCH_FAST_RETURN_BYPASS_20260618_054131\fast_return_check.txt","18/06/2026 05:41:42","MIND"
"critical_patch_hits.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P12_DEPLOY_READINESS_PACKAGE_20260618_054546\critical_patch_hits.txt","18/06/2026 05:45:54","MIND"
"deploy_diff.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P12_DEPLOY_READINESS_PACKAGE_20260618_054546\deploy_diff.txt","18/06/2026 05:45:55","MIND"
"git_status_before.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P12_DEPLOY_READINESS_PACKAGE_20260618_054546\git_status_before.txt","18/06/2026 05:45:47","mind"
"render_health_before.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P12_DEPLOY_READINESS_PACKAGE_20260618_054546\render_health_before.txt","18/06/2026 05:45:56","mind"
"patch_check.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P14_PATCH_UNIVERSAL_CONVERSATION_GUARD_BYPASS_20260618_055135\patch_check.txt","18/06/2026 05:51:43","action"
"local_case_output.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P15_LOCAL_WHATSAPP_RUNTIME_CASE_TEST_20260618_055453\local_case_output.txt","18/06/2026 05:54:59","MIND"
"diff.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P16_CONSOLIDATED_DOMAIN_INTERCEPTOR_20260618_060119\diff.txt","18/06/2026 06:01:42","MIND"
"git_status_after.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P16_CONSOLIDATED_DOMAIN_INTERCEPTOR_20260618_060119\git_status_after.txt","18/06/2026 06:01:43","mind"
"git_status_before.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P16_CONSOLIDATED_DOMAIN_INTERCEPTOR_20260618_060119\git_status_before.txt","18/06/2026 06:01:20","mind"
"integration_hits.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P16_CONSOLIDATED_DOMAIN_INTERCEPTOR_20260618_060119\integration_hits.txt","18/06/2026 06:01:42","MIND"
"local_case_output.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P16_CONSOLIDATED_DOMAIN_INTERCEPTOR_20260618_060119\local_case_output.txt","18/06/2026 06:01:42","MIND"
"P19P22A_FINAL_SNAPSHOT.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P22A_TEST_COLLECTION_SANITIZATION_20260618_110511\P19P22A_FINAL_SNAPSHOT.txt","18/06/2026 11:05:30","Action"
"P19P22A_RISK_FILES.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P22A_TEST_COLLECTION_SANITIZATION_20260618_110511\P19P22A_RISK_FILES.txt","18/06/2026 11:05:11","Mind"
"pytest_collect_only.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P22A_TEST_COLLECTION_SANITIZATION_20260618_110511\pytest_collect_only.txt","18/06/2026 11:05:21","order"
"pytest_controlled.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P22A_TEST_COLLECTION_SANITIZATION_20260618_110511\pytest_controlled.txt","18/06/2026 11:05:30","Mind"
"import_app_main.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P22B3_MAIN_LINE_RECOVERY_20260618_121158\import_app_main.txt","18/06/2026 12:11:59","Mind"
"P19P22B3_FINAL_SNAPSHOT.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P22B3_MAIN_LINE_RECOVERY_20260618_121158\P19P22B3_FINAL_SNAPSHOT.txt","18/06/2026 12:12:21","Mind"
"py_compile_main.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P22B3_MAIN_LINE_RECOVERY_20260618_121158\py_compile_main.txt","18/06/2026 12:11:58","Mind"
"pytest_collect_only.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P22B3_MAIN_LINE_RECOVERY_20260618_121158\pytest_collect_only.txt","18/06/2026 12:12:15","order"
"pytest_focus.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P22B3_MAIN_LINE_RECOVERY_20260618_121158\pytest_focus.txt","18/06/2026 12:12:21","Mind"
"P19P22B5_FINAL_SNAPSHOT.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P22B5_MAIN_DISPATCH_LINE_FIX_20260618_121903\P19P22B5_FINAL_SNAPSHOT.txt","18/06/2026 12:19:58","Mind"
